a,b,c,t,e,et
1.2,2100,5,5.5,64.110047469506,3.689764554261899
1.2,2100,5,6.0,65.7772480331533,3.0168026548716966
1.2,2100,5,6.5,67.1268501243777,2.4181525633864993
1.2,2100,5,7.0,68.1954005965398,1.892000511162209
1.2,2100,5,7.5,69.0188506355399,1.4366531689387045
1.2,2100,5,8.0,69.6320537654785,1.0496798916057912
1.2,2100,5,8.5,70.0685305271457,0.7302515856131038
1.2,2100,5,9.0,70.3623053510916,0.4718690910844998
1.2,2100,5,9.5,70.5403996182302,0.2745261676319899
1.2,2100,5,10.0,70.6368315187236,0.11120143434160923
1.2,2100,6,0.0,0.0,70.8953322521713
1.2,2100,6,0.5,27.2336521968093,38.0392765350659
1.2,2100,6,1.0,38.0392765350659,17.4172853398638
1.2,2100,6,1.5,44.6509375366731,12.214642785388996
1.2,2100,6,2.0,50.2539193204549,10.305985929923203
1.2,2100,6,2.5,54.9569234665963,8.6088952180909
1.2,2100,6,3.0,58.8628145385458,7.110698395929397
1.2,2100,6,3.5,62.0676218625257,5.798566854188202
1.2,2100,6,4.0,64.661381392734,4.660131792944398
1.2,2100,6,4.5,66.7277536554701,3.6825033699327037
1.2,2100,6,5.0,68.3438847626667,2.853504396915099
1.2,2100,6,5.5,69.5812580523852,2.1602638495029964
1.2,2100,6,6.0,70.5041486121697,1.590720618080411
1.2,2100,6,6.5,71.1719786704656,1.132184918148596
1.2,2100,6,7.0,71.6363335303183,0.7725538888259962
1.2,2100,6,7.5,71.9445325592916,0.49774485282399894
1.2,2100,6,8.0,72.1340783831423,0.30452259525749525
1.2,2100,6,8.5,72.2490551545491,0.17082016788160104
1.2,2100,6,9.0,72.3048985510239,0.0644959058113983
1.2,2100,6,9.5,72.3135510603605,0.020218585542608025
1.2,2100,6,10.0,72.3251171365665,0.02604571928141297
1.2,2100,7,0.0,0.0,74.5771344400865
1.2,2100,7,0.5,28.9263924378318,41.1284353112407
1.2,2100,7,1.0,41.1284353112407,19.5314858071236
1.2,2100,7,1.5,48.4578782449554,13.258204997027299
1.2,2100,7,2.0,54.386640308268,10.668078459084995
1.2,2100,7,2.5,59.1259567040404,8.479243889689599
1.2,2100,7,3.0,62.8658841979576,6.647675007174506
1.2,2100,7,3.5,65.7736317112149,5.131387703254902
1.2,2100,7,4.0,67.9972719012125,3.8921735388929903
1.2,2100,7,4.5,69.6658052501079,2.8930966185324962
1.2,2100,7,5.0,70.890368519745,2.1012479827821124
1.2,2100,7,5.5,71.76705323289,1.4849460074363066
1.2,2100,7,6.0,72.3753145271813,1.016313219544088
1.2,2100,7,6.5,72.7833664524341,0.6692239278671934
1.2,2100,7,7.0,73.0445384550485,0.4203209838320987
1.2,2100,7,7.5,73.2036874362662,0.24731607633330555
1.2,2100,7,8.0,73.2918545313818,0.13590476190491074
1.2,2100,7,8.5,73.3395921981711,0.06948284703899787
1.2,2100,7,9.0,73.3613373784208,0.02538726963879867
1.2,2100,7,9.5,73.3649794678099,0.007700272869598734
1.2,2100,7,10.0,73.3690376512904,0.0085324610523827
1.2,2400,3,0.0,0.0,31.0927510933641
1.2,2400,3,0.5,13.38588535353,22.4507903207559
1.2,2400,3,1.0,22.4507903207559,15.5655719902799
1.2,2400,3,1.5,28.9514573438099,11.531440983583401
1.2,2400,3,2.0,33.9822313043393,8.870923829150101
1.2,2400,3,2.5,37.82238117296,6.726318890828402
1.2,2400,3,3.0,40.7085501951677,5.019166887645902
1.2,2400,3,3.5,42.8415480606059,3.6779716133601994
1.2,2400,3,4.0,44.3865218085279,2.6408045214745
1.2,2400,3,4.5,45.4823525820804,1.852502373966395
1.2,2400,3,5.0,46.2390241824943,1.2650456634343001
1.2,2400,3,5.5,46.7473982455147,0.8376829029999016
1.2,2400,3,6.0,47.0767070854942,0.5344947358439001
1.2,2400,3,6.5,47.2818929813586,0.32608285198070064
1.2,2400,3,7.0,47.4027899374749,0.191357394523898
1.2,2400,3,7.5,47.4732503758825,0.10432849420450196
1.2,2400,3,8.0,47.5071184316794,0.04895375018819692
1.2,2400,3,8.5,47.5222041260707,0.021570970560198077
1.2,2400,3,9.0,47.5286894022396,0.007461902704505974
1.2,2400,3,9.5,47.5296660287752,0.0023280854938008133
1.2,2400,3,10.0,47.5310174877334,0.0030777503389813887
1.2,2400,4,0.0,0.0,54.9704842024798
1.2,2400,4,0.5,21.499792406596,31.0286854239042
1.2,2400,4,1.0,31.0286854239042,15.662040372108997
1.2,2400,4,1.5,37.161832778705,11.357540442539403
1.2,2400,4,2.0,42.3862258664436,9.632806685382604
1.2,2400,4,2.5,46.7946394640876,8.089250358234196
1.2,2400,4,3.0,50.4754762246778,6.717408622633094
1.2,2400,4,3.5,53.5120480867207,5.507531574752704
1.2,2400,4,4.0,55.9830077994305,4.450204296937301
1.2,2400,4,4.5,57.962252383658,3.5354260065636964
1.2,2400,4,5.0,59.5184338059942,2.753704299616601
1.2,2400,4,5.5,60.7159566832746,2.0948278544873986
1.2,2400,4,6.0,61.6132616604816,1.549102858915802
1.2,2400,4,6.5,62.2650595421904,1.1062353434934025
1.2,2400,4,7.0,62.719497003975,0.7560695679556986
1.2,2400,4,7.5,63.0211291101461,0.4860872550547981
1.2,2400,4,8.0,63.2055842590298,0.29699454665190217
1.2,2400,4,8.5,63.318123656798,0.164360898900604
1.2,2400,4,9.0,63.3699451579304,0.056745319168101105
1.2,2400,4,9.5,63.3748689759661,0.016648835051000788
1.2,2400,4,10.0,63.3865939929814,0.030251233010204714
1.2,2400,5,0.0,0.0,48.866133361857194
1.2,2400,5,0.5,19.921419311919,30.8195438858188
1.2,2400,5,1.0,30.8195438858188,18.445466467600102
1.2,2400,5,1.5,38.3668857795191,13.883428429000897
1.2,2400,5,2.0,44.7029723148197,11.603977559499398
1.2,2400,5,2.5,49.9708633390185,9.600606386895201
1.2,2400,5,3.0,54.3035787017149,7.853307730253199
1.2,2400,5,3.5,57.8241710692717,6.341915452197803
1.2,2400,5,4.0,60.6454941539127,5.047375309386702
1.2,2400,5,4.5,62.8715463786584,3.9503846891393053
1.2,2400,5,5.0,64.595878843052,3.0326589663293007
1.2,2400,5,5.5,65.9042053449877,2.2760185271817903
1.2,2400,5,6.0,66.8718973702338,1.662845066893098
1.2,2400,5,6.5,67.5670504118808,1.1763722527052067
1.2,2400,5,7.0,68.048269622939,0.7996374994347946
1.2,2400,5,7.5,68.3666879113156,0.5178153840210911
1.2,2400,5,8.0,68.5660850069601,0.31488791170430375
1.2,2400,5,8.5,68.6815758230199,0.17436866309660104
1.2,2400,5,9.0,68.7404536700567,0.07925797073440322
1.2,2400,5,9.5,68.7608337937543,0.03312124217760015
1.2,2400,5,10.0,68.7735749122343,0.017843231742375565
1.2,2400,6,0.0,0.0,56.4881253611787
1.2,2400,6,0.5,22.9987125504188,35.5067248404965
1.2,2400,6,1.0,35.5067248404965,20.946216323457
1.2,2400,6,1.5,43.9449288738758,15.280575287242499
1.2,2400,6,2.0,50.787300127739,12.329175633242194
1.2,2400,6,2.5,56.274104507118,9.832717154160598
1.2,2400,6,3.0,60.6200172818996,7.741092482925609
1.2,2400,6,3.5,64.0151969900436,6.006241214864197
1.2,2400,6,4.0,66.6262584967638,4.584648962420289
1.2,2400,6,4.5,68.5998459524639,3.4347014830630087
1.2,2400,6,5.0,70.0609599798268,2.5188049889274
1.2,2400,6,5.5,71.1186509413913,1.801926880577696
1.2,2400,6,6.0,71.8628868604045,1.2520312835956986
1.2,2400,6,6.5,72.370682224987,0.8406702571029996
1.2,2400,6,7.0,72.7035571175075,0.5411403652468039
1.2,2400,6,7.5,72.9118225902338,0.32993948045019295
1.2,2400,6,8.0,73.0334965979577,0.19303534537510814
1.2,2400,6,8.5,73.1048579356089,0.10283010652220526
1.2,2400,6,9.0,73.1363267044799,0.04052780214789209
1.2,2400,6,9.5,73.1453857377568,0.01589001686299696
1.2,2400,6,10.0,73.1522167213429,0.011433917481411981
1.2,2400,7,0.0,0.0,60.6460371869368
1.2,2400,7,0.5,25.9185156225074,43.0280253030928
1.2,2400,7,1.0,43.0280253030928,28.315430858049098
1.2,2400,7,1.5,54.2339464805565,18.726706057316
1.2,2400,7,2.0,61.7547313604088,12.521479770250806
1.2,2400,7,2.5,66.7554262508073,8.291389430609598
1.2,2400,7,3.0,70.0461207910184,5.43717486533329
1.2,2400,7,3.5,72.1926011161406,3.5272927805633003
1.2,2400,7,4.0,73.5734135715817,2.2625673016388106
1.2,2400,7,4.5,74.4551684177794,1.435158135673106
1.2,2400,7,5.0,75.0085717072548,0.8982029600553005
1.2,2400,7,5.5,75.3533713778347,0.5555975458141944
1.2,2400,7,6.0,75.564169253069,0.3383812719625894
1.2,2400,7,6.5,75.6917526497973,0.20345458597159904
1.2,2400,7,7.0,75.7676238390406,0.12022963648671237
1.2,2400,7,7.5,75.811982286284,0.06999729145030642
1.2,2400,7,8.0,75.8376211304909,0.03997203724759402
1.2,2400,7,8.5,75.8519543235316,0.02238194880060007
1.2,2400,7,9.0,75.8600030792915,0.012403987256405458
1.2,2400,7,9.5,75.864358310788,0.006640389162896554
1.2,2400,7,10.0,75.8666434684544,0.0025002415026591507
1.4,1500,3,0.0,0.0,11.750332796550142
1.4,1500,3,0.5,5.89133854663991,11.8150213900095
1.4,1500,3,1.0,11.8150213900095,11.22720948084309
1.4,1500,3,1.5,17.118548027483,9.5587343259114
1.4,1500,3,2.0,21.3737557159209,7.663460488563299
1.4,1500,3,2.5,24.7820085160463,6.097990590199299
1.4,1500,3,3.0,27.4717463061202,4.7779026617069
1.4,1500,3,3.5,29.5599111777532,3.6778309850976996
1.4,1500,3,4.0,31.1495772912179,2.7736296283705997
1.4,1500,3,4.5,32.3335408061238,2.0423993217121996
1.4,1500,3,5.0,33.1919766129301,1.4617649267825996
1.4,1500,3,5.5,33.7953057329064,1.0114716345452024
1.4,1500,3,6.0,34.2034482474753,0.6710190908199039
1.4,1500,3,6.5,34.4663248237263,0.42196986308469775
1.4,1500,3,7.0,34.62541811056,0.25342619650909626
1.4,1500,3,7.5,34.7197510202354,0.13580322912550002
1.4,1500,3,8.0,34.7612213396855,0.05548951238829858
1.4,1500,3,8.5,34.7752405326237,0.02095165967759982
1.4,1500,3,9.0,34.7821729993631,0.008657751557400672
1.4,1500,3,9.5,34.7838982841811,0.0021790793713023504
1.4,1500,3,10.0,34.7843520787344,-0.000363901158095814
1.4,1500,4,0.0,0.0,16.31242920784818
1.4,1500,4,0.5,8.14327737294467,16.2606802839305
1.4,1500,4,1.0,16.2606802839305,15.28157039862283
1.4,1500,4,1.5,23.4248477715675,12.818096311604098
1.4,1500,4,2.0,29.0787765955346,10.075989431635797
1.4,1500,4,2.5,33.5008372032033,7.831172118753898
1.4,1500,4,3.0,36.9099487142885,5.997036827008706
1.4,1500,4,3.5,39.497874030212,4.516556379642701
1.4,1500,4,4.0,41.4265050939312,3.337804916670194
1.4,1500,4,4.5,42.8356789468822,2.414304924404604
1.4,1500,4,5.0,43.8408100183358,1.7031743731294
1.4,1500,4,5.5,44.5388533200116,1.1675651329118963
1.4,1500,4,6.0,45.0083751512477,0.7732274126922007
1.4,1500,4,6.5,45.3120807327038,0.4923572888713039
1.4,1500,4,7.0,45.500732440119,0.2971282291801032
1.4,1500,4,7.5,45.6092089618839,0.16805608378739834
1.4,1500,4,8.0,45.6687885239064,0.09059231635600185
1.4,1500,4,8.5,45.6998012782399,0.041882218935697324
1.4,1500,4,9.0,45.7106707428421,0.014538804999098431
1.4,1500,4,9.5,45.714340083239,0.005410409178900011
1.4,1500,4,10.0,45.716081152021,0.0015538659490914597
1.4,1500,5,0.0,0.0,25.5490934294041
1.4,1500,5,0.5,11.6271621261261,20.9595550751003
1.4,1500,5,1.0,20.9595550751003,16.8934941255
1.4,1500,5,1.5,28.5206562516261,13.5784023506714
1.4,1500,5,2.0,34.5379574257717,10.748160395289602
1.4,1500,5,2.5,39.2688166469157,8.399106190976
1.4,1500,5,3.0,42.9370636167477,6.470280554852096
1.4,1500,5,3.5,45.7390972017678,4.904725328897101
1.4,1500,5,4.0,47.8417889456448,3.6509174152765027
1.4,1500,5,4.5,49.3900146170443,2.661968687317497
1.4,1500,5,5.0,50.5037576329623,1.8949236664936961
1.4,1500,5,5.5,51.284938283538,1.3123130888122034
1.4,1500,5,6.0,51.8160707217745,0.879379135779601
1.4,1500,5,6.5,52.1643174193176,0.567371210640701
1.4,1500,5,7.0,52.3834419324152,0.3484985788074013
1.4,1500,5,7.5,52.512815998125,0.2012979450850949
1.4,1500,5,8.0,52.5847398775003,0.11087421914360363
1.4,1500,5,8.5,52.6236902172686,0.05365131463550199
1.4,1500,5,9.0,52.6383911921358,0.01921595141159571
1.4,1500,5,9.5,52.6429061686802,0.007158117873899528
1.4,1500,5,10.0,52.6455493100097,0.003414447444100688
1.4,1500,6,0.0,0.0,52.36586485147251
1.4,1500,6,0.5,20.4401134722907,29.3945890376903
1.4,1500,6,1.0,29.3945890376903,14.665394062184799
1.4,1500,6,1.5,35.1055075344755,10.661436748709104
1.4,1500,6,2.0,40.0560257863994,9.2057266680578
1.4,1500,6,2.5,44.3112342025333,7.878296901729598
1.4,1500,6,3.0,47.934322688129,6.674846440545302
1.4,1500,6,3.5,50.9860806430786,5.5908371228562
1.4,1500,6,4.0,53.5251598109852,4.621836060500996
1.4,1500,6,4.5,55.6079167035796,3.762942913254001
1.4,1500,6,5.0,57.2881027242392,3.0094903699247055
1.4,1500,6,5.5,58.6174070735043,2.356175321883299
1.4,1500,6,6.0,59.6442780461225,1.7979686829192971
1.4,1500,6,6.5,60.4153757564236,1.329165362908796
1.4,1500,6,7.0,60.9734434090313,0.9440940385440015
1.4,1500,6,7.5,61.3594697949676,0.6356150552626048
1.4,1500,6,8.0,61.6090584642939,0.40466475010190095
1.4,1500,6,8.5,61.7641345450695,0.23433986170049792
1.4,1500,6,9.0,61.8433983259944,0.0929859822077006
1.4,1500,6,9.5,61.8571205272772,0.03181412799259675
1.4,1500,6,10.0,61.875212453987,0.04055357884658406
1.4,1500,7,0.0,0.0,57.6755828520288
1.4,1500,7,0.5,23.0731375517772,34.61696735508
1.4,1500,7,1.0,34.61696735508,18.8111769504132
1.4,1500,7,1.5,41.8843145021904,13.041105684871297
1.4,1500,7,2.0,47.6580730399513,10.3033781736288
1.4,1500,7,2.5,52.1876926758192,8.034535931207401
1.4,1500,7,3.0,55.6926089711587,6.174761108439
1.4,1500,7,3.5,58.3624537842582,4.667814548343202
1.4,1500,7,4.0,60.3604235195019,3.4639289743773034
1.4,1500,7,4.5,61.8263827586355,2.5162678137978034
1.4,1500,7,5.0,62.8766913332997,1.7838820600462952
1.4,1500,7,5.5,63.6102648186818,1.2290756251740902
1.4,1500,7,6.0,64.1057669584738,0.8188688626777036
1.4,1500,7,6.5,64.4291336813595,0.5245237139925081
1.4,1500,7,7.0,64.6302906724663,0.3195043402040909
1.4,1500,7,7.5,64.7486380215636,0.18214454115339151
1.4,1500,7,8.0,64.8124352136197,0.09705417150620121
1.4,1500,7,8.5,64.8456921930698,0.04740734311430117
1.4,1500,7,9.0,64.859842556734,0.017396820718403205
1.4,1500,7,9.5,64.8630890137882,0.0061278322195050805
1.4,1500,7,10.0,64.8659703889535,0.005397668441716519
1.4,1800,3,0.0,0.0,31.7863605362541
1.4,1800,3,0.5,13.3251362561634,21.5141844883995
1.4,1800,3,1.0,21.5141844883995,13.649283339659501
1.4,1800,3,1.5,26.9744195958229,9.623989729246901
1.4,1800,3,2.0,31.1381742176464,7.291595367182495
1.4,1800,3,2.5,34.2660149630054,5.438527603797901
1.4,1800,3,3.0,36.5767018214443,3.9864876433015013
1.4,1800,3,3.5,38.2525026063069,2.864765288195599
1.4,1800,3,4.0,39.4414671096399,2.0134051104553023
1.4,1800,3,4.5,40.2659077167622,1.3792373779622977
1.4,1800,3,5.0,40.8207044876022,0.9173037527123995
1.4,1800,3,5.5,41.1832114694746,0.5896376602797986
1.4,1800,3,6.0,41.410342147882,0.36358979474140085
1.4,1800,3,6.5,41.546801264216,0.21287231777780136
1.4,1800,3,7.0,41.6232144656598,0.11901701539459708
1.4,1800,3,7.5,41.6658182796106,0.06215240190640259
1.4,1800,3,8.0,41.6853668675662,0.02549145771320127
1.4,1800,3,8.5,41.6913097373238,0.009969938171799697
1.4,1800,3,9.0,41.695336805738,0.0042869295615020064
1.4,1800,3,9.5,41.6955966668853,0.0011441042334965346
1.4,1800,3,10.0,41.6964809099715,0.002392868111293467
1.4,1800,4,0.0,0.0,33.8257981822577
1.4,1800,4,0.5,14.9078963533687,25.8057872312171
1.4,1800,4,1.0,25.8057872312171,18.905617009900098
1.4,1800,4,1.5,33.8135133632688,14.029837649268398
1.4,1800,4,2.0,39.8356248804855,10.491462838089902
1.4,1800,4,2.5,44.3049762013587,7.736708451945006
1.4,1800,4,3.0,47.5723333324305,5.619060165405202
1.4,1800,4,3.5,49.9240363667639,4.012306570602995
1.4,1800,4,4.0,51.5846399030335,2.811598244661397
1.4,1800,4,4.5,52.7356346114253,1.9294460364461017
1.4,1800,4,5.0,53.5140859394796,1.2927763460913013
1.4,1800,4,5.5,54.0284109575166,0.8436895021466029
1.4,1800,4,6.0,54.3577754416262,0.5336320502964043
1.4,1800,4,6.5,54.562043007813,0.32636650030470093
1.4,1800,4,7.0,54.6841419419309,0.19094692656159395
1.4,1800,4,7.5,54.7529899343746,0.1060717793758954
1.4,1800,4,8.0,54.7902137213068,0.05675017671510574
1.4,1800,4,8.5,54.8097401110897,0.02777893665890474
1.4,1800,4,9.0,54.8179926579657,0.011284285224398616
1.4,1800,4,9.5,54.8210243963141,0.004646785084894134
1.4,1800,4,10.0,54.8226394430506,0.00181340186108514
1.4,1800,5,0.0,0.0,46.715767806671195
1.4,1800,5,0.5,18.9346859563404,29.0229760186904
1.4,1800,5,1.0,29.0229760186904,16.811348219565904
1.4,1800,5,1.5,35.7460341759063,12.270421465199902
1.4,1800,5,2.0,41.2933974838903,10.0742489052546
1.4,1800,5,2.5,45.8202830811609,8.175710791225
1.4,1800,5,3.0,49.4691082751153,6.549148763041096
1.4,1800,5,3.5,52.369431844202,5.169052691693693
1.4,1800,5,4.0,54.638160966809,4.011690811100905
1.4,1800,5,4.5,56.3811226553029,3.053317730280007
1.4,1800,5,5.0,57.691478697089,2.2719188546867954
1.4,1800,5,5.5,58.6530415099897,1.6458426979029994
1.4,1800,5,6.0,59.337321394992,1.1546970788036006
1.4,1800,5,6.5,59.8077385887933,0.7793963494861984
1.4,1800,5,7.0,60.1167177444782,0.5008726509883985
1.4,1800,5,7.5,60.3086112397817,0.3010704559595965
1.4,1800,5,8.0,60.4177882004378,0.170924179455902
1.4,1800,5,8.5,60.4795354192376,0.08683768562779903
1.4,1800,5,9.0,60.5046258860656,0.027952805532699188
1.4,1800,5,9.5,60.5074882247703,0.008235484984602692
1.4,1800,5,10.0,60.5128613710502,0.013257100134993038
1.4,1800,6,0.0,0.0,60.3481009395747
1.4,1800,6,0.5,23.6590355802023,34.2880413812345
1.4,1800,6,1.0,34.2880413812345,17.245640811216298
1.4,1800,6,1.5,40.9046763914186,12.066786813034
1.4,1800,6,2.0,46.3548281942685,9.8891939753806
1.4,1800,6,2.5,50.7938703667992,8.009836765963001
1.4,1800,6,3.0,54.3646649602315,6.402488490631001
1.4,1800,6,3.5,57.1963588574302,5.041325402784196
1.4,1800,6,4.0,59.4059903630157,3.9022757824038052
1.4,1800,6,4.5,61.098634639834,2.9612195872431
1.4,1800,6,5.0,62.3672099502588,2.1960633915917995
1.4,1800,6,5.5,63.2946980314258,1.5846764159627043
1.4,1800,6,6.0,63.9518863662215,1.106908223587702
1.4,1800,6,6.5,64.4016062550135,0.7430906422850967
1.4,1800,6,7.0,64.6949770085066,0.47469909759288953
1.4,1800,6,7.5,64.8763053526064,0.28323105071079624
1.4,1800,6,8.0,64.9782080592174,0.15681150022780344
1.4,1800,6,8.5,65.0331168528342,0.0792727116197085
1.4,1800,6,9.0,65.0574807708371,0.0264879801712965
1.4,1800,6,9.5,65.0596048330055,0.0071724333795941675
1.4,1800,6,10.0,65.0646532042167,0.01302105146520205
1.4,1800,7,0.0,0.0,69.6630152386938
1.4,1800,7,0.5,27.327659258836,39.6476217966502
1.4,1800,7,1.0,39.6476217966502,19.605377594741903
1.4,1800,7,1.5,46.9330368535779,12.896596426826804
1.4,1800,7,2.0,52.544218223477,9.873980707106796
1.4,1800,7,2.5,56.8070175606847,7.454691922167498
1.4,1800,7,3.0,59.9989101456445,5.541826239105703
1.4,1800,7,3.5,62.3488437997904,4.048431221232406
1.4,1800,7,4.0,64.0473413668769,2.900828762715804
1.4,1800,7,4.5,65.2496725625062,2.0327831401091885
1.4,1800,7,5.0,66.0801245069861,1.38939220164049
1.4,1800,7,5.5,66.6390647641467,0.9223506917951028
1.4,1800,7,6.0,67.0024751987812,0.592144327438703
1.4,1800,7,6.5,67.2312090915854,0.3651648467649977
1.4,1800,7,7.0,67.3676400455462,0.21554568823930254
1.4,1800,7,7.5,67.4467547798247,0.1209766064364004
1.4,1800,7,8.0,67.4886166519826,0.06112567607979713
1.4,1800,7,8.5,67.5078804559045,0.02804128691850849
1.4,1800,7,9.0,67.5166579389011,0.010297158926107386
1.4,1800,7,9.5,67.5181776148306,0.0033441924351933494
1.4,1800,7,10.0,67.5200021313363,0.003953873587576595
1.4,2100,3,0.0,0.0,26.278499585247697
1.4,2100,3,0.5,11.6730849564079,20.4138402403839
1.4,2100,3,1.0,20.4138402403839,15.299038129824302
1.4,2100,3,1.5,26.9721230862322,11.587275769244197
1.4,2100,3,2.0,32.0011160096281,8.8324135755417
1.4,2100,3,2.5,35.8045366617739,6.634838632426401
1.4,2100,3,3.0,38.6359546420545,4.904170803978097
1.4,2100,3,3.5,40.708707465752,3.5594896536928005
1.4,2100,3,4.0,42.1954442957473,2.5311690049722984
1.4,2100,3,4.5,43.2398764707243,1.7586910909083002
1.4,2100,3,5.0,43.9541353866556,1.189603883025704
1.4,2100,3,5.5,44.42948035375,0.7805951710134025
1.4,2100,3,6.0,44.734730557669,0.4937601158454967
1.4,2100,3,6.5,44.9232404695955,0.2989695529786971
1.4,2100,3,7.0,45.0337001106477,0.17439197215350077
1.4,2100,3,7.5,45.097632441749,0.09452491586510092
1.4,2100,3,8.0,45.1282250265128,0.0447003494093039
1.4,2100,3,8.5,45.1423327911583,0.019826860050095263
1.4,2100,3,9.0,45.1480518865629,0.006923675222900272
1.4,2100,3,9.5,45.1492564663812,0.0023264876334039286
1.4,2100,3,10.0,45.1503783741963,0.002161143626992157
1.4,2100,4,0.0,0.0,39.912615469439395
1.4,2100,4,0.5,16.8239434289406,27.383158246323
1.4,2100,4,1.0,27.383158246323,18.009772906355504
1.4,2100,4,1.5,34.8337163352961,13.435661411190104
1.4,2100,4,2.0,40.8188196575131,10.735885203232698
1.4,2100,4,2.5,45.5696015385288,8.471695156562099
1.4,2100,4,3.0,49.2905148140752,6.5923781333777995
1.4,2100,4,3.5,52.1619796719066,5.049545639457797
1.4,2100,4,4.0,54.340060453533,3.7995360060525982
1.4,2100,4,4.5,55.9615156779592,2.8011631528933023
1.4,2100,4,5.0,57.1412236064263,2.017076621812798
1.4,2100,4,5.5,57.978592299772,1.413298539122401
1.4,2100,4,6.0,58.5545221455487,0.9584967038703027
1.4,2100,4,6.5,58.9370890036423,0.6258118494830001
1.4,2100,4,7.0,59.1803339950317,0.38907770656599894
1.4,2100,4,7.5,59.3261667102083,0.22709300537459853
1.4,2100,4,8.0,59.4074270004063,0.12617097875369865
1.4,2100,4,8.5,59.452337688962,0.0626423151133011
1.4,2100,4,9.0,59.4700693155196,0.021711266365301185
1.4,2100,4,9.5,59.4740489553273,0.0075071834571005525
1.4,2100,4,10.0,59.4775764989767,0.0066029911405181
1.4,2100,5,0.0,0.0,57.0574440894388
1.4,2100,5,0.5,22.3357526646469,32.2855665691488
1.4,2100,5,1.0,32.2855665691488,16.366664944710497
1.4,2100,5,1.5,38.7024176093574,11.866345958211802
1.4,2100,5,2.0,44.1519125273606,10.033653273977102
1.4,2100,5,2.5,48.7360708833345,8.3997476615098
1.4,2100,5,3.0,52.5516601888704,6.953368111067199
1.4,2100,5,3.5,55.6894389944017,5.6829856121693965
1.4,2100,5,4.0,58.2346458010398,4.577509960761205
1.4,2100,5,4.5,60.2669489551629,3.6252782177536034
1.4,2100,5,5.0,61.8599240187934,2.8152435761006984
1.4,2100,5,5.5,63.0821925312636,2.1356856029346005
1.4,2100,5,6.0,63.995609621728,1.5754854228471942
1.4,2100,5,6.5,64.6576779541108,1.1230356510354014
1.4,2100,5,7.0,65.1186452727634,0.7669155579203988
1.4,2100,5,7.5,65.4245935120312,0.49369516561350224
1.4,2100,5,8.0,65.6123404383769,0.3026980135157089
1.4,2100,5,8.5,65.7272915255469,0.16863829842729672
1.4,2100,5,9.0,65.7809787368042,0.06060418007979251
1.4,2100,5,9.5,65.7878957056267,0.01913545218999957
1.4,2100,5,10.0,65.8001141889942,0.029738481280020324
1.4,2100,6,0.0,0.0,53.5596839597561
1.4,2100,6,0.5,21.8975754701831,34.0306179209763
1.4,2100,6,1.0,34.0306179209763,20.302443708119803
1.4,2100,6,1.5,42.2000191783029,14.737257597305202
1.4,2100,6,2.0,48.7678755182815,11.787055495829698
1.4,2100,6,2.5,53.9870746741326,9.313686003382102
1.4,2100,6,3.0,58.0815615216636,7.2608569775579
1.4,2100,6,3.5,61.2479316516905,5.575061352240397
1.4,2100,6,4.0,63.656622873904,4.208310160124107
1.4,2100,6,4.5,65.4562418118146,3.115223170984308
1.4,2100,6,5.0,66.7718460448883,2.2551904180726865
1.4,2100,6,5.5,67.7114322298873,1.5909016740996975
1.4,2100,6,6.0,68.362747718988,1.0885818255662087
1.4,2100,6,6.5,68.8000140554535,0.7187762409406986
1.4,2100,6,7.0,69.0815239599287,0.4540038428077935
1.4,2100,6,7.5,69.2540178982613,0.27083848752700135
